0,label,score,Datetime,Text,Username,Hashtag
"{'label': 'Negative', 'score': 0.8844767808914185}",Negative,0.8844767808914185,2022-10-24 22:59:53+00:00,"@TimRyan Home to this? 
#TimRyan wants you to KEEP SUFFERING from these #Democrat #Policies.
He is #LockStep with #Biden to continue #Punishing #Americans and #Destroying #AmericanDreams

#JDVance wants to end these #Punishments https://t.co/YW8mlC3JjU",linnell_craig,JDVance
"{'label': 'Negative', 'score': 0.8844767808914185}",Negative,0.8844767808914185,2022-10-24 22:59:53+00:00,"@TimRyan Home to this? 
#TimRyan wants you to KEEP SUFFERING from these #Democrat #Policies.
He is #LockStep with #Biden to continue #Punishing #Americans and #Destroying #AmericanDreams

#JDVance wants to end these #Punishments https://t.co/YW8mlC3JjU",linnell_craig,TimRyan
"{'label': 'Neutral', 'score': 0.5011816024780273}",Neutral,0.5011816024780273,2022-10-24 23:03:10+00:00,"Mom and I saw JD Vance speak today in Wooster! 

@JDVance1 @JDVancePress 

#jdvance #conservative #republican https://t.co/76a4dQZMa6",SmithieMatt10,JDVance
"{'label': 'Positive', 'score': 0.9496554732322693}",Positive,0.9496554732322693,2022-10-24 23:22:29+00:00,Hopped off a plane and got myself to Columbus in support of @TimRyan - Because Tim. Because Dave Matthews. They both rock 🤟 Let’s go #Vote #TimRyan #Ohio https://t.co/FNL9Tnm4Pg,MeganBkind,TimRyan
"{'label': 'Neutral', 'score': 0.9126065373420715}",Neutral,0.9126065373420715,2022-10-24 23:46:16+00:00,#TimRyan https://t.co/rvWBV2R3k0,BoomerGal65,TimRyan
"{'label': 'Positive', 'score': 0.9815820455551147}",Positive,0.9815820455551147,2022-10-24 23:48:07+00:00,Love Dave. So happy he’s here in Columbus tonight ❤️ #DaveMatthews #TimRyan #Ohio https://t.co/9QN4FYhVF1,MeganBkind,TimRyan
"{'label': 'Neutral', 'score': 0.8740566372871399}",Neutral,0.8740566372871399,2022-10-25 00:12:48+00:00,#TimRyan #Ohio #Vote! https://t.co/ic0WFWQLow,Annapolis57,TimRyan
"{'label': 'Neutral', 'score': 0.8362152576446533}",Neutral,0.8362152576446533,2022-10-25 00:31:35+00:00,@MotherJones #TimRyan #VoteBlueForDemocracy,JagglePussJeany,TimRyan
"{'label': 'Negative', 'score': 0.666308581829071}",Negative,0.666308581829071,2022-10-25 00:40:38+00:00,"In 2016 Vance HATED frump &amp; was loud about it. A few months later, Vance ran for office, then he called frump a 'great president'
Vance = NOT be trusted. 
If he'll say ""anything"", who knows what he'll do?
Be smart OHIO!! At least you know you can trust!
#TimRyan
#OurBlueVoice https://t.co/gufrJ6w7Pb",colleen197,TimRyan
"{'label': 'Neutral', 'score': 0.5861256122589111}",Neutral,0.5861256122589111,2022-10-25 00:40:54+00:00,"#VoteBlue for #TimRyan, ladies and gentlemen of Ohio!

If you don't want Vance to shit on you on anything and everything from abortion and corporate inflation to fair and free elections and serving the people, it's time for us to WORK and #VoteBlue for Dems like Ryan, NOW! https://t.co/8tnwtFSlDM",2013Tran,TimRyan
"{'label': 'Neutral', 'score': 0.949384331703186}",Neutral,0.949384331703186,2022-10-25 00:56:06+00:00,"J.D. Vance, Tim Ryan in dead heat in Ohio U.S. Senate race with two weeks until the election, new polls show #timryan #robportman #ohio #contests #voters #jd #fintwit https://t.co/6c5lLgp4X0",biztoc,TimRyan
"{'label': 'Neutral', 'score': 0.912559986114502}",Neutral,0.912559986114502,2022-10-25 00:57:36+00:00,"Yes, but in #Ohio 
#TimRyan
#GregLandsman
#OHSC https://t.co/d0Mv4eBwUL",DastardlyMcfinn,TimRyan
"{'label': 'Negative', 'score': 0.49471795558929443}",Negative,0.49471795558929443,2022-10-25 01:25:06+00:00,"Great question below! Why won't Vance and DeWine respond to Columbus Dispatch reporters? Just like DeWine refused to debate Nan Whaley. What are they hiding? 
Tim Ryan never fails to provide clear and genuine answers. 
#DemocratsDeliver #TimRyan #Vote #DemCast #BlueCrew https://t.co/5l1UtynkoK",TheJenniWren,TimRyan
"{'label': 'Negative', 'score': 0.5245456099510193}",Negative,0.5245456099510193,2022-10-25 01:43:53+00:00,As an #American women I have less rights at 61 than I had at 16. #WomensRightsAreHumanRights #VoteBlueToProtectWomen #VoteBlueDownBallotLocalStateFederal #VoteBlueForDemocracy #CharlieCrist #ValDemmings #JohnFetterman #BetoForTexas #TimRyan,kathrynhorsman,TimRyan
"{'label': 'Neutral', 'score': 0.8385215401649475}",Neutral,0.8385215401649475,2022-10-25 02:13:46+00:00,"#Ohio #TimRyan #Columbus #Election2022 #ElectionDay 

Vote for your #State 
#Vote for your lives! 
Vote for your #daughters!
Vote for the #women!

#Buckeyes #OhioState #midwest #home #Election2022 #ElectionDay #DaveMatthews https://t.co/H9L1WnUtg2",StevenHarp_,TimRyan
"{'label': 'Positive', 'score': 0.9217342138290405}",Positive,0.9217342138290405,2022-10-25 02:16:01+00:00,"@TimRyan @QueenBertRoyal #TimRyanForOhioSenate
I've been donating on a monthly basis because  #TimRyan will fight for the people not the billionaires, millionaires, big corporation! #TimRyanForOhio",Kidskatsandogs,TimRyan
"{'label': 'Positive', 'score': 0.9784525036811829}",Positive,0.9784525036811829,2022-10-25 02:29:27+00:00,"Looks like good music and good times at the #rally for #TimRyan tonight with Dave Mathews! 

People were #enjoining themselves, the good #music. 

#Ohio #Buckeyes #Sensible #Union #Workers #WorkingFamilies #WinThis #ElectionDay #elections2022 #voting #elections2022 https://t.co/fBB9PhBr11",StevenHarp_,TimRyan
"{'label': 'Negative', 'score': 0.844062328338623}",Negative,0.844062328338623,2022-10-25 02:59:41+00:00,"If #JDVance is elected, he will take the oath to support the #Constitution of the United States but has clarified that he will work to undermine and subvert the Constitution because he does not believe in #democracy. He believes, at best, in #autocracy and his ilk.",halmas,JDVance
"{'label': 'Positive', 'score': 0.5228575468063354}",Positive,0.5228575468063354,2022-10-25 03:02:28+00:00,@DMBAlmanac tonight Dave played Grey St with a six string. First time I’ve seen that! #DMB #TimRyan,asportsguy,TimRyan
"{'label': 'Negative', 'score': 0.9311860203742981}",Negative,0.9311860203742981,2022-10-25 03:33:50+00:00,"@clevelanddotcom Insanity. Cannot believe this was even published. 
#TimRyan #BlueWave22",steinmondo,TimRyan
"{'label': 'Positive', 'score': 0.9718049764633179}",Positive,0.9718049764633179,2022-10-25 03:41:02+00:00,Had a great time with @TimRyan and @davematthewsbnd tonight in Columbus. #GOTVBlue #TimRyan #USSenate #Ohio #ColumbusOH #VoteBlueToSaveAmerica #KembaLive @KembaLive https://t.co/ooUZIRioM3,Chaos_WithinYou,TimRyan
"{'label': 'Neutral', 'score': 0.8476026058197021}",Neutral,0.8476026058197021,2022-10-25 03:51:04+00:00,#Vote #VoteEarly #WarnockForGeorgia #StaceyAbramsForGovernor #ValDemings4Senate #TimRyan #BetoForGovernor #MarkKelly #mandelabarns #JohnFetterman #BeeNgyuen #ChrisChristy #VoteBlueToSaveAmerica #FL #GA #TX #OH #AZ #MI #ME https://t.co/nkKyZVbU4D,MauriceHayes86,TimRyan
"{'label': 'Neutral', 'score': 0.8448027968406677}",Neutral,0.8448027968406677,2022-10-25 03:55:57+00:00,#Vote #VoteEarly #WarnockForGeorgia #StaceyAbramsForGovernor #ValDemings4Senate #TimRyan #BetoForGovernor #MarkKelly #mandelabarns #JohnFetterman #BeeNgyuen #ChrisChristy #VoteBlueToSaveAmerica #FL #GA #TX #OH #AZ #MI #ME https://t.co/yBsptyrZ2E https://t.co/KqEFpDKLx4,MauriceHayes86,TimRyan
"{'label': 'Neutral', 'score': 0.6062723994255066}",Neutral,0.6062723994255066,2022-10-25 04:41:40+00:00,"@StevenHarp_ @number1shred @griponrealiT @HouseofFran1 @TimRyan @davematthewsbnd @JoyceBeatty This is all we need needed to see, in bed with the teachers union who aren't teaching our children properly, vote #JDVance https://t.co/UJSghhAiDl",ShadowwBan,JDVance
"{'label': 'Negative', 'score': 0.8556561470031738}",Negative,0.8556561470031738,2022-10-25 04:52:58+00:00,.@JDVance1 comes up with a lot of cheap phrases but never has any solutions. Vote #TimRyan! https://t.co/sEcLJOTGxQ,LindaScribbling,TimRyan
"{'label': 'Neutral', 'score': 0.490615576505661}",Neutral,0.490615576505661,2022-10-25 05:40:34+00:00,#Ohio Vote for @TimRyan he cares about you &amp; our Country… #JDVance only cares about himself! #DefendDemocracy 🇺🇸 https://t.co/YXoY4Ba0fk,dianeeldredge99,JDVance
"{'label': 'Neutral', 'score': 0.8030022382736206}",Neutral,0.8030022382736206,2022-10-25 08:45:43+00:00,"ELECT
#TimRYAN, 
OHIO! https://t.co/qkL1BJa1zl https://t.co/fGQmU22whz",redhed67,TimRyan
"{'label': 'Neutral', 'score': 0.36462703347206116}",Neutral,0.36462703347206116,2022-10-25 10:51:34+00:00,"I hate that the only way elections are won is with big money but now is the time to support, however you are able, important candidates to win. Just gave to ActBlue for Ryan and Fetterman! Let’s bring in the #BlueTsunami #VoteBlueForDemocracy #JohnFetterman #TimRyan",SolBlossom2,TimRyan
"{'label': 'Negative', 'score': 0.6555353999137878}",Negative,0.6555353999137878,2022-10-25 11:13:44+00:00,How can #JDVance be ahead? #Darkmoney #GOP wants to win at any cost,KBDnyc,JDVance
"{'label': 'Negative', 'score': 0.7511473298072815}",Negative,0.7511473298072815,2022-10-25 11:23:21+00:00,"@JDVancePress @JDVance1 They are just lining up to smell your finger after you hung out with Trump.  

#jdvance #GOPLies #TrumpCult",Jesus_McAmerica,JDVance
"{'label': 'Negative', 'score': 0.8292930722236633}",Negative,0.8292930722236633,2022-10-25 11:52:52+00:00,"Despite his slick dissembling, J.D. Vance cannot hide his extremist #facist views: there is something disturbing about #JDVance #Ohio #Vote for ⁦@TimRyan⁩ for the #Senate  https://t.co/LJ102LdWAL",stargazer5_7,JDVance
"{'label': 'Negative', 'score': 0.5441811680793762}",Negative,0.5441811680793762,2022-10-25 12:29:15+00:00,"@TimRyan @davematthewsbnd @JoyceBeatty Votes with the socialists Dems 
100% of the time….

No thanks Tim….
#JDVance",ChristieQ07,JDVance
"{'label': 'Negative', 'score': 0.7276687026023865}",Negative,0.7276687026023865,2022-10-25 12:35:56+00:00,"@DonaldJTrumpJr @YellowRoses54 It will be my pleasure to vote this jackass out of office.  
Vote #jdvance",ipaint4all,JDVance
"{'label': 'Negative', 'score': 0.5600191354751587}",Negative,0.5600191354751587,2022-10-25 12:46:47+00:00,"Attention Undecided women voters in Ohio!!! 

What are you deciding ??? @TimRyan is the right choice #jdvance is the wrong choice.",DellaRattaSue,JDVance
"{'label': 'Negative', 'score': 0.7324367761611938}",Negative,0.7324367761611938,2022-10-25 13:10:15+00:00,"#morningjoe #FFS? So, @morningmika, @WillieGeist?😏 If @JoeNBC gets to mock #jdvance &amp; #RonDumbSantis, then I get to do this, every time you throw #MourningSteve, #LittleStevie, #SteveRattner's &amp; his #StupidCharts at us, to #OwnTheLibs!😒👌🏻 #BushHedgeFundDude!💸😤🤡 https://t.co/wATvMpK34e",jboogiebrown,JDVance
"{'label': 'Negative', 'score': 0.919582188129425}",Negative,0.919582188129425,2022-10-25 13:12:13+00:00,"@RepTimRyan You’re not a moderate, you support giving My tax dollars to people making $250,000/yr. to pay Their student loans! You’re a phony. #TimRyan",wilbursbarn,TimRyan
"{'label': 'Neutral', 'score': 0.8668476939201355}",Neutral,0.8668476939201355,2022-10-25 13:52:44+00:00,#TimRyan,WashutaJohn,TimRyan
"{'label': 'Positive', 'score': 0.9820874333381653}",Positive,0.9820874333381653,2022-10-25 14:06:52+00:00,This ad made about #JDVance is accurate &amp; hilarious 😆 well done!! https://t.co/HXJBrM9ShU,bigobest,JDVance
"{'label': 'Negative', 'score': 0.7830023765563965}",Negative,0.7830023765563965,2022-10-25 14:26:44+00:00,When you vote by mail and don't get a sticker 😭 #Vote #TimRyan #VoteOutEveryRepublican  #Stickers https://t.co/SfaqaJ5tXx,Noahduking,TimRyan
"{'label': 'Negative', 'score': 0.8060200214385986}",Negative,0.8060200214385986,2022-10-25 15:03:51+00:00,"@DNC @harrisonjaime Get some money to Tim Ryan ffs! We need new strategies and leadership when you think it’s ok not to help Tim Ryan! You all are just sitting there, doing nothing and watching us lose! Get money to all Dems running! #TimRyan #DNC #VoteBlueToSaveDemocracy",NoelMarieVotes,TimRyan
"{'label': 'Positive', 'score': 0.7914191484451294}",Positive,0.7914191484451294,2022-10-25 15:49:43+00:00,@JDVance1 You should👍...Beyond a comment for #TimRyan 🤣take nothing for granted and finish strong JD!!!🇺🇸 America 1st!,_PaulWasilewski,TimRyan
"{'label': 'Positive', 'score': 0.7229164838790894}",Positive,0.7229164838790894,2022-10-25 15:53:28+00:00,🚥Great Optics #TimRyan ... Remember lockdowns &amp; mandatory masking when you vote in 2 weeks... https://t.co/nyV0CD6rXP,_PaulWasilewski,TimRyan
"{'label': 'Positive', 'score': 0.5661484003067017}",Positive,0.5661484003067017,2022-10-25 16:13:31+00:00,@TimRyan @nanwhaley  Just did my voting early in Ohio!! #VoteBlueToSaveAmerica #VoteBlueForDemocracy #timryan #nanwhaley #VoteBlue2022 #VoteBlueToProtectYourRights https://t.co/CHsFDxb4sr,annaca752,TimRyan
"{'label': 'Negative', 'score': 0.5067893266677856}",Negative,0.5067893266677856,2022-10-25 16:34:54+00:00,"⚠️⚠️⚠️

#MandelaBarnes 
#TimRyan
#RaphaelWarnock
THEY NEED YOUR VOTE.
We will lose democracy, rights, social security, medicare, &amp; more. 
Please heed this advice, vote &amp; convince others to vote.
#Wisconsin
#Ohio 
#Georgia 

⬇️⬇️⬇️ https://t.co/WfXZVWe74z",ifudontlike2bad,TimRyan
"{'label': 'Neutral', 'score': 0.9477441906929016}",Neutral,0.9477441906929016,2022-10-25 16:47:33+00:00,#TimRyan and #JDVance to Face Off in #FoxNews Town Hall One Week Before Election Day https://t.co/DnhVU6Fp6q https://t.co/zv3koXxIxi,Knewz_Currently,JDVance
"{'label': 'Neutral', 'score': 0.9477441906929016}",Neutral,0.9477441906929016,2022-10-25 16:47:33+00:00,#TimRyan and #JDVance to Face Off in #FoxNews Town Hall One Week Before Election Day https://t.co/DnhVU6Fp6q https://t.co/zv3koXxIxi,Knewz_Currently,TimRyan
"{'label': 'Negative', 'score': 0.9218971729278564}",Negative,0.9218971729278564,2022-10-25 16:57:35+00:00,"More evidence that racist #TimRyan is about to be unemployed in #Ohio.
↘️🤡🤡🤡↙️ https://t.co/nTFD9CqAla",PureKity,TimRyan
"{'label': 'Neutral', 'score': 0.8425725102424622}",Neutral,0.8425725102424622,2022-10-25 17:09:44+00:00,A few from @timryanoh with #davematthews and @berniekosarofficial last night at @kembalivepwp. @promowestlive @davematthewsband #dmb #davematthewsband #timryan @ KEMBA Live https://t.co/XwxqeK6CwK,CoverPhoto,TimRyan
"{'label': 'Positive', 'score': 0.7672251462936401}",Positive,0.7672251462936401,2022-10-25 17:53:19+00:00,"#Ohio please #Vote for @TimRyan 
Ohio needs #TimRyan! America needs Tim Ryan! https://t.co/qMdxcYcMMC",TimothySNull,TimRyan
"{'label': 'Negative', 'score': 0.8251043558120728}",Negative,0.8251043558120728,2022-10-25 18:27:00+00:00,@LindseyGrahamSC you’re fighting to get your appearance in Court in Georgia STOPPED but you have time to go to OHIO to campaign for your friend #JDVance. How is that going to play out for you. @ResisterChic @FaniWillisForDA @MeidasTouch @TimRyan @StrikePac @VOT_Ohio @OhioDemWomen,islandlife2014,JDVance
"{'label': 'Negative', 'score': 0.8533416390419006}",Negative,0.8533416390419006,2022-10-25 18:32:54+00:00,"Ohioans #JDVance knows that he beholden to his Corporate Donor including the SACKLER family, he has NOTHING to offer Ohioans &amp; their families. So, he bring in Senator Lindsey Graham a part of TRUMP’s BIG LIE to campaign for him. @VOT_Ohio @OHDems @ohio_media @OhioPress @TimRyan",islandlife2014,JDVance
"{'label': 'Neutral', 'score': 0.8910961151123047}",Neutral,0.8910961151123047,2022-10-25 19:08:11+00:00,#Palantir=#JDVance https://t.co/UdL3Mb5lRz,jdf754,JDVance
"{'label': 'Neutral', 'score': 0.6604074835777283}",Neutral,0.6604074835777283,2022-10-25 19:12:20+00:00,"@JDVance1 🚨BREAKING NEWS🚨

#JDVance has now become WOKE!",two_thirty_two,JDVance
"{'label': 'Neutral', 'score': 0.7475300431251526}",Neutral,0.7475300431251526,2022-10-25 19:24:36+00:00,#TimRyan #Ohio https://t.co/6PshOWAXsr,dawnsair1,TimRyan
"{'label': 'Negative', 'score': 0.7613344192504883}",Negative,0.7613344192504883,2022-10-25 19:25:00+00:00,Oh you are in trouble believe me #TimRyan #DemocratsDeliver https://t.co/YxaMHghufO,JrzyNana,TimRyan
"{'label': 'Positive', 'score': 0.5907240509986877}",Positive,0.5907240509986877,2022-10-25 19:25:44+00:00,Support #TimRyan #voteblue https://t.co/fImk4TYm9v,calichicacine,TimRyan
"{'label': 'Positive', 'score': 0.9183346629142761}",Positive,0.9183346629142761,2022-10-25 19:41:01+00:00,"On Tuesday, U.S. Senate candidate Rep. #TimRyan (D-OH), the far-left extremist pretending to be a moderate, wore a mask and informed a throng of 19, “We’re super excited about this race. We are going to win it by more than people think.” https://t.co/Nzx4tUeYJV",smakr61,TimRyan
"{'label': 'Positive', 'score': 0.7001894116401672}",Positive,0.7001894116401672,2022-10-25 20:00:32+00:00,"""Red Tsunami? 🌊Dem Freak Show in Ohio, Tim Ryan Holds ‘Town Hall’ with ‘Super Excited’ Crowd of 19 — All In Masks! Nolte: ’Far-left Extremist Prentending to Be Moderate’"" -- @BreitbartNews #News #Midterms #Democrats #RedWave #Elections #TimRyan  https://t.co/F8xJvL0P6C",CreativeVerveM,TimRyan
"{'label': 'Neutral', 'score': 0.6919028162956238}",Neutral,0.6919028162956238,2022-10-25 20:22:58+00:00,"@TimRyan #TimRyan
#VoteBlueIn2022 
#VoteBlueToSaveDemocracy 
#VoteBlueToSaveAmerica 
#VoteBlueToProtectWomen 
#VoteBlueToProtectSeniors",mickimmiller,TimRyan
"{'label': 'Negative', 'score': 0.9105081558227539}",Negative,0.9105081558227539,2022-10-25 20:48:12+00:00,@TimRyan You had 20 yrs in NE OH and lost 50K jobs...We don't need the same for Portsmouth or Ohio...send #TimRyan packing on 11.8,_PaulWasilewski,TimRyan
"{'label': 'Negative', 'score': 0.6927064657211304}",Negative,0.6927064657211304,2022-10-25 20:56:29+00:00,"We, the Ohio voters, know that Ryan is a fraud, a snake oil salesman, a liar #timryan #jdvance #voterepublican

Tim Ryan’s “Moderate” Con by @wjmcgurn https://t.co/WdPUa2C21d via @WSJ",60somethingdad1,JDVance
"{'label': 'Negative', 'score': 0.6927064657211304}",Negative,0.6927064657211304,2022-10-25 20:56:29+00:00,"We, the Ohio voters, know that Ryan is a fraud, a snake oil salesman, a liar #timryan #jdvance #voterepublican

Tim Ryan’s “Moderate” Con by @wjmcgurn https://t.co/WdPUa2C21d via @WSJ",60somethingdad1,TimRyan
"{'label': 'Neutral', 'score': 0.4993133544921875}",Neutral,0.4993133544921875,2022-10-25 21:05:17+00:00,😂😂😂‼️: Masked😷 #TimRyan  Holds ‘Town Hall’ with ‘Super Excited’ Crowd of 19 🤭🥴‼️ https://t.co/uw8rxYaZBs,neesietweets,TimRyan
